Data,Categoria,Receita,Canal de Venda
12/08/2025  12:55:43,Esportes,172.01,Marketplace
09/10/2024  12:15:28,Esportes,5.0,Loja Virtual
05/08/2024  02:28:11,Beleza,418.7,Loja Virtual
20/09/2024  15:16:41,Esportes,5.0,Atacado
06/03/2025  23:04:35,Produtos Eletrônicos,111.17,Loja Virtual
20/07/2024  22:05:19,Casa & Cozinha,104.1,Loja Virtual
03/01/2025  11:42:57,Beleza,233.23,Marketplace
24/09/2025  17:33:07,Roupas,103.1,Loja Virtual
25/01/2025  07:27:41,Produtos Eletrônicos,5.0,Atacado
11/07/2024  02:21:06,Casa & Cozinha,5.0,Atacado
18/02/2025  07:06:29,Produtos Eletrônicos,194.7,Marketplace
07/04/2024  08:35:08,Roupas,301.43,Loja Virtual
06/03/2025  13:31:56,Calçados,5.0,Loja Virtual
15/03/2024  10:21:48,Calçados,85.7,Loja Virtual
04/06/2025  05:49:34,Casa & Cozinha,97.77,Marketplace
11/09/2025  13:19:50,Esportes,58.43,Loja Virtual
19/12/2024  22:32:09,Roupas,227.34,Marketplace
27/03/2024  20:17:49,Esportes,330.16,Atacado
16/04/2024  14:05:38,Produtos Eletrônicos,5.0,Loja Virtual
31/08/2025  21:31:39,Produtos Eletrônicos,347.05,Atacado
12/09/2025  14:44:50,Produtos Eletrônicos,172.33,Loja Virtual
14/12/2024  17:02:50,Roupas,218.28,Atacado
26/01/2025  02:25:32,Beleza,299.31,Loja Virtual
30/01/2025  04:56:41,Roupas,5.0,Marketplace
02/09/2025  06:29:47,Esportes,166.51,Marketplace
01/02/2025  12:54:28,Casa & Cozinha,83.05,Atacado
09/01/2024  01:46:29,Casa & Cozinha,286.81,Marketplace
08/09/2025  02:09:00,Calçados,129.07,Marketplace
01/12/2024  10:41:06,Beleza,231.34,Marketplace
30/07/2024  09:24:26,Esportes,388.71,Loja Virtual
24/01/2025  06:40:47,Acessórios,215.38,Loja Virtual
04/02/2025  01:29:03,Acessórios,604.31,Atacado
31/03/2024  07:12:53,Produtos Eletrônicos,305.05,Atacado
09/07/2025  11:14:02,Beleza,5.0,Marketplace
18/07/2025  18:11:24,Beleza,85.05,Loja Virtual
05/06/2024  21:59:30,Produtos Eletrônicos,176.47,Marketplace
12/03/2025  05:28:02,Roupas,184.13,Loja Virtual
18/06/2025  11:04:50,Beleza,312.19,Loja Virtual
01/06/2024  19:59:42,Esportes,5.0,Atacado
27/04/2024  00:42:55,Casa & Cozinha,207.29,Loja Virtual
04/02/2025  04:06:10,Calçados,245.74,Loja Virtual
21/03/2024  02:49:41,Produtos Eletrônicos,9.39,Marketplace
24/07/2024  14:02:26,Roupas,20.06,Atacado
21/09/2025  07:33:48,Esportes,197.55,Atacado
27/03/2024  14:58:08,Casa & Cozinha,255.43,Atacado
12/08/2025  12:17:28,Acessórios,275.95,Atacado
13/03/2024  15:00:22,Roupas,5.0,Loja Virtual
21/09/2025  14:39:28,Roupas,391.45,Atacado
09/06/2024  00:11:17,Beleza,5.0,Loja Virtual
20/08/2024  05:34:18,Roupas,34.36,Marketplace
16/08/2025  05:48:58,Casa & Cozinha,251.47,Loja Virtual
28/07/2025  04:47:46,Calçados,87.68,Loja Virtual
20/02/2024  20:33:00,Beleza,117.08,Atacado
25/09/2024  12:23:02,Calçados,43.59,Marketplace
05/11/2024  00:16:35,Casa & Cozinha,467.04,Atacado
04/01/2024  00:47:17,Acessórios,279.47,Marketplace
20/01/2024  11:36:12,Beleza,125.48,Marketplace
22/11/2024  15:01:00,Casa & Cozinha,22.96,Atacado
15/01/2024  04:16:08,Acessórios,210.8,Atacado
20/03/2025  19:57:30,Beleza,500.99,Marketplace
02/03/2025  03:21:13,Acessórios,5.0,Loja Virtual
22/05/2024  08:37:24,Esportes,335.94,Atacado
10/04/2024  22:25:17,Casa & Cozinha,570.35,Atacado
13/05/2024  08:00:36,Esportes,211.17,Atacado
13/05/2025  13:02:35,Casa & Cozinha,261.11,Marketplace
31/08/2025  11:33:34,Produtos Eletrônicos,281.28,Atacado
22/09/2024  15:18:34,Produtos Eletrônicos,320.86,Marketplace
12/07/2024  09:11:13,Roupas,299.66,Loja Virtual
15/03/2025  08:14:53,Roupas,495.46,Atacado
30/01/2024  20:44:35,Acessórios,54.72,Atacado
27/03/2025  16:26:34,Beleza,192.71,Loja Virtual
23/08/2025  00:00:43,Acessórios,285.84,Loja Virtual
10/08/2024  22:58:31,Acessórios,5.0,Marketplace
12/01/2024  06:42:17,Beleza,110.03,Atacado
29/01/2025  03:08:48,Produtos Eletrônicos,130.48,Atacado
02/02/2024  00:21:49,Acessórios,282.12,Atacado
28/03/2024  15:28:16,Esportes,148.47,Marketplace
06/07/2024  01:15:45,Calçados,5.0,Loja Virtual
04/02/2024  11:49:35,Esportes,247.38,Loja Virtual
01/04/2024  21:52:17,Casa & Cozinha,124.49,Marketplace
14/08/2024  12:47:28,Calçados,115.16,Loja Virtual
23/02/2025  08:05:02,Acessórios,111.64,Atacado
29/09/2024  16:08:20,Casa & Cozinha,5.0,Loja Virtual
28/10/2024  16:29:17,Acessórios,5.0,Marketplace
26/12/2024  09:53:44,Produtos Eletrônicos,184.53,Loja Virtual
01/09/2025  05:50:17,Casa & Cozinha,121.93,Marketplace
20/04/2025  02:30:56,Acessórios,95.77,Atacado
21/03/2025  21:14:10,Calçados,260.35,Marketplace
07/06/2024  16:07:22,Calçados,197.04,Marketplace
21/01/2025  14:01:07,Esportes,273.47,Marketplace
22/07/2025  07:26:51,Roupas,9.98,Atacado
21/01/2025  21:09:04,Casa & Cozinha,350.13,Atacado
26/07/2024  14:14:34,Acessórios,404.43,Loja Virtual
26/04/2025  15:58:42,Roupas,367.93,Atacado
01/03/2024  12:37:36,Beleza,91.2,Marketplace
09/08/2024  08:45:28,Acessórios,5.0,Atacado
21/01/2025  13:24:28,Produtos Eletrônicos,188.09,Atacado
22/11/2024  13:51:58,Acessórios,202.23,Marketplace
23/01/2025  11:29:31,Roupas,228.43,Atacado
12/05/2024  23:08:05,Roupas,5.0,Loja Virtual
26/04/2025  19:25:42,Roupas,96.49,Atacado
14/07/2025  04:38:06,Acessórios,462.26,Loja Virtual
11/10/2024  05:46:29,Beleza,143.76,Loja Virtual
07/07/2024  07:08:09,Produtos Eletrônicos,29.18,Loja Virtual
23/03/2025  17:46:59,Beleza,270.4,Atacado
06/12/2024  10:35:27,Calçados,265.32,Marketplace
22/08/2025  23:52:21,Produtos Eletrônicos,5.0,Atacado
29/08/2025  18:17:11,Beleza,598.88,Atacado
19/09/2024  07:46:03,Casa & Cozinha,189.43,Loja Virtual
23/10/2024  03:40:58,Roupas,254.16,Loja Virtual
14/02/2025  23:25:31,Produtos Eletrônicos,115.06,Loja Virtual
12/09/2024  04:12:38,Casa & Cozinha,93.98,Loja Virtual
01/06/2025  10:29:45,Acessórios,390.32,Marketplace
11/01/2024  01:14:52,Produtos Eletrônicos,5.0,Loja Virtual
21/03/2025  17:24:11,Roupas,304.03,Loja Virtual
16/03/2024  20:15:17,Calçados,5.0,Marketplace
31/08/2025  19:21:23,Acessórios,198.54,Loja Virtual
31/03/2025  03:04:21,Acessórios,189.48,Loja Virtual
16/03/2025  15:57:42,Roupas,339.59,Marketplace
16/11/2024  05:58:56,Casa & Cozinha,191.31,Atacado
19/07/2025  05:41:53,Calçados,301.4,Marketplace
28/07/2025  15:10:14,Esportes,553.68,Loja Virtual
05/03/2025  01:23:00,Calçados,313.34,Marketplace
17/01/2024  15:05:48,Produtos Eletrônicos,217.75,Marketplace
07/09/2025  03:15:40,Calçados,308.47,Loja Virtual
29/02/2024  04:34:02,Esportes,87.67,Loja Virtual
07/04/2025  04:33:48,Acessórios,209.54,Marketplace
26/04/2025  02:08:39,Calçados,542.76,Atacado
22/12/2024  15:08:40,Roupas,112.81,Marketplace
06/08/2024  15:33:24,Casa & Cozinha,155.99,Marketplace
15/01/2025  14:00:27,Acessórios,188.77,Atacado
10/06/2024  23:20:49,Casa & Cozinha,337.23,Atacado
29/05/2024  11:33:32,Roupas,294.13,Marketplace
03/12/2024  14:38:30,Casa & Cozinha,193.98,Loja Virtual
02/03/2025  12:36:35,Esportes,36.6,Loja Virtual
27/07/2024  23:43:58,Casa & Cozinha,207.52,Marketplace
29/02/2024  02:56:15,Roupas,257.14,Loja Virtual
19/05/2024  09:40:27,Beleza,42.96,Loja Virtual
20/08/2024  13:17:40,Esportes,205.64,Marketplace
21/07/2024  10:52:08,Beleza,200.84,Atacado
07/08/2025  07:53:39,Roupas,213.09,Marketplace
12/10/2024  02:58:36,Produtos Eletrônicos,126.5,Marketplace
23/03/2024  09:15:17,Roupas,236.39,Loja Virtual
17/07/2025  11:24:30,Calçados,479.93,Marketplace
29/01/2024  18:25:23,Acessórios,112.9,Marketplace
24/01/2024  07:10:29,Calçados,250.28,Loja Virtual
10/04/2025  03:30:08,Beleza,410.78,Loja Virtual
09/03/2024  13:31:01,Calçados,247.52,Loja Virtual
10/09/2025  00:49:27,Esportes,5.0,Loja Virtual
14/11/2024  00:01:33,Beleza,611.74,Loja Virtual
06/07/2025  11:38:45,Esportes,543.22,Marketplace
20/01/2025  21:28:55,Acessórios,126.04,Marketplace
12/06/2025  07:56:13,Beleza,175.99,Loja Virtual
07/09/2025  13:56:35,Calçados,262.69,Loja Virtual
25/04/2024  05:30:33,Beleza,374.23,Loja Virtual
05/07/2024  19:24:09,Acessórios,282.31,Marketplace
22/07/2025  10:59:29,Casa & Cozinha,185.87,Atacado
08/04/2024  21:53:55,Casa & Cozinha,5.0,Atacado
18/01/2024  17:16:47,Casa & Cozinha,5.0,Loja Virtual
02/09/2025  17:01:11,Produtos Eletrônicos,195.63,Loja Virtual
27/12/2024  23:09:22,Roupas,202.95,Loja Virtual
29/05/2025  19:03:00,Beleza,131.5,Marketplace
08/01/2024  14:37:17,Esportes,162.54,Marketplace
10/05/2024  22:18:01,Esportes,103.97,Atacado
29/02/2024  11:13:43,Acessórios,5.0,Atacado
16/09/2024  22:36:19,Calçados,241.56,Marketplace
29/01/2025  21:48:03,Produtos Eletrônicos,333.43,Marketplace
21/01/2024  02:38:40,Acessórios,37.95,Atacado
26/02/2024  05:56:26,Produtos Eletrônicos,200.82,Marketplace
30/06/2025  16:52:49,Roupas,64.49,Atacado
28/09/2025  02:11:08,Roupas,44.31,Marketplace
07/01/2024  07:32:38,Produtos Eletrônicos,443.68,Atacado
05/11/2024  20:14:04,Beleza,495.83,Marketplace
02/10/2024  21:07:29,Roupas,5.0,Marketplace
14/03/2024  13:21:34,Calçados,229.54,Loja Virtual
03/08/2024  10:42:18,Roupas,111.42,Loja Virtual
26/09/2025  22:43:17,Roupas,292.69,Atacado
08/05/2024  14:40:16,Calçados,5.0,Loja Virtual
26/03/2025  01:18:01,Roupas,450.48,Loja Virtual
02/07/2025  20:20:06,Beleza,5.0,Atacado
24/01/2024  03:43:56,Casa & Cozinha,153.33,Loja Virtual
13/10/2024  21:32:59,Beleza,383.0,Loja Virtual
28/01/2025  08:05:41,Roupas,268.74,Loja Virtual
05/01/2024  20:10:50,Beleza,15.84,Loja Virtual
05/01/2024  06:48:21,Produtos Eletrônicos,322.79,Marketplace
27/07/2024  22:49:39,Esportes,313.86,Marketplace
28/02/2024  23:51:15,Roupas,5.0,Marketplace
06/05/2024  02:39:55,Calçados,220.92,Atacado
06/09/2024  12:39:47,Esportes,5.0,Loja Virtual
22/02/2024  20:54:16,Casa & Cozinha,252.6,Loja Virtual
14/06/2024  15:38:28,Calçados,39.6,Loja Virtual
20/09/2025  07:50:00,Casa & Cozinha,112.6,Loja Virtual
25/05/2024  23:03:58,Casa & Cozinha,138.35,Atacado
07/04/2025  05:36:48,Acessórios,196.1,Loja Virtual
15/05/2024  09:12:24,Esportes,273.94,Loja Virtual
05/06/2025  10:38:03,Esportes,5.0,Atacado
05/08/2024  02:15:49,Beleza,164.64,Loja Virtual
21/07/2024  21:27:32,Roupas,127.99,Marketplace
20/10/2024  07:14:08,Calçados,133.55,Marketplace
31/10/2024  10:19:37,Beleza,237.7,Atacado
22/06/2024  15:14:54,Produtos Eletrônicos,239.19,Loja Virtual
09/08/2024  02:46:27,Produtos Eletrônicos,182.88,Loja Virtual
31/05/2025  21:55:21,Casa & Cozinha,5.0,Atacado
10/05/2025  16:35:13,Beleza,364.85,Atacado
04/07/2025  15:43:30,Calçados,249.57,Marketplace
21/06/2025  02:13:42,Beleza,5.0,Marketplace
22/05/2025  14:11:39,Calçados,385.73,Loja Virtual
15/08/2025  03:44:33,Calçados,79.08,Loja Virtual
14/06/2024  11:55:42,Esportes,109.8,Loja Virtual
20/05/2025  00:55:43,Esportes,125.17,Atacado
22/03/2024  21:51:25,Beleza,240.08,Marketplace
18/11/2024  20:43:21,Roupas,160.68,Loja Virtual
11/09/2024  15:33:29,Acessórios,77.88,Atacado
13/07/2024  09:16:46,Esportes,416.62,Atacado
27/07/2024  06:51:38,Acessórios,218.51,Loja Virtual
17/08/2025  13:30:34,Produtos Eletrônicos,358.73,Atacado
13/05/2025  07:05:29,Calçados,144.12,Atacado
06/08/2024  15:44:31,Roupas,73.14,Atacado
21/06/2024  00:05:47,Casa & Cozinha,249.75,Marketplace
01/11/2024  06:32:29,Roupas,380.25,Marketplace
19/12/2024  17:11:43,Esportes,471.43,Atacado
06/04/2025  02:31:21,Beleza,283.65,Marketplace
30/11/2024  03:33:09,Acessórios,196.14,Marketplace
25/04/2024  15:40:28,Esportes,543.03,Marketplace
01/01/2025  22:21:52,Produtos Eletrônicos,193.67,Loja Virtual
01/03/2024  23:34:03,Roupas,275.81,Marketplace
17/02/2025  01:43:19,Roupas,5.0,Marketplace
27/09/2025  12:14:16,Produtos Eletrônicos,229.34,Loja Virtual
16/05/2024  09:49:51,Acessórios,218.16,Atacado
02/01/2025  12:40:19,Beleza,243.45,Atacado
09/06/2025  04:10:37,Esportes,354.25,Loja Virtual
02/04/2025  04:08:12,Roupas,148.74,Loja Virtual
29/06/2025  20:12:20,Casa & Cozinha,5.0,Marketplace
04/12/2024  00:06:16,Acessórios,5.0,Atacado
03/05/2025  15:20:15,Roupas,336.04,Loja Virtual
17/02/2025  07:26:31,Produtos Eletrônicos,275.43,Marketplace
22/06/2025  02:11:11,Beleza,272.57,Atacado
09/01/2025  10:53:18,Roupas,289.57,Atacado
10/02/2024  19:13:45,Roupas,346.46,Marketplace
24/06/2024  11:51:08,Casa & Cozinha,148.58,Marketplace
27/10/2024  06:48:15,Beleza,229.1,Atacado
21/05/2025  10:00:45,Esportes,276.33,Atacado
13/03/2024  22:09:45,Acessórios,5.0,Marketplace
22/05/2024  00:57:51,Calçados,386.11,Loja Virtual
03/12/2024  09:02:51,Beleza,75.47,Marketplace
24/12/2024  16:35:37,Beleza,5.0,Atacado
17/11/2024  15:29:06,Esportes,5.0,Atacado
29/05/2025  04:30:58,Calçados,255.44,Marketplace
30/06/2024  10:22:00,Acessórios,85.05,Marketplace
24/11/2024  13:18:09,Acessórios,158.47,Loja Virtual
25/06/2025  18:34:47,Casa & Cozinha,267.51,Marketplace
09/02/2024  01:05:40,Calçados,115.24,Loja Virtual
15/02/2025  04:05:57,Esportes,390.14,Loja Virtual
12/08/2024  14:02:46,Esportes,514.36,Loja Virtual
08/12/2024  14:23:25,Calçados,318.92,Atacado
19/06/2024  07:51:27,Esportes,124.63,Atacado
22/08/2025  22:14:51,Roupas,5.0,Loja Virtual
25/06/2024  19:39:43,Beleza,237.13,Atacado
23/02/2025  19:02:13,Esportes,171.69,Loja Virtual
23/01/2025  04:30:04,Acessórios,309.04,Loja Virtual
02/05/2024  09:50:28,Produtos Eletrônicos,541.29,Atacado
04/08/2025  08:04:24,Beleza,5.0,Marketplace
27/04/2024  15:05:30,Roupas,27.56,Loja Virtual
12/06/2024  03:36:32,Acessórios,238.99,Marketplace
23/10/2024  05:00:47,Roupas,202.95,Loja Virtual
05/08/2025  18:43:14,Esportes,196.0,Marketplace
11/04/2024  10:42:06,Esportes,85.55,Marketplace
29/06/2025  20:39:58,Casa & Cozinha,24.6,Marketplace
25/12/2024  07:42:42,Roupas,141.82,Marketplace
04/05/2025  13:58:37,Calçados,5.0,Atacado
22/05/2024  04:40:06,Beleza,5.0,Atacado
24/07/2024  07:28:39,Roupas,5.0,Atacado
28/08/2024  19:43:50,Calçados,182.03,Marketplace
01/10/2024  08:41:23,Beleza,323.34,Marketplace
03/02/2025  05:51:43,Roupas,521.63,Atacado
14/02/2025  22:57:23,Calçados,301.27,Atacado
16/04/2025  01:55:40,Casa & Cozinha,231.67,Atacado
24/04/2025  22:14:43,Casa & Cozinha,301.63,Atacado
03/09/2025  04:03:17,Esportes,473.87,Loja Virtual
08/04/2025  23:55:19,Calçados,89.73,Loja Virtual
24/05/2024  13:11:12,Acessórios,175.71,Atacado
08/02/2025  02:12:08,Esportes,137.97,Atacado
09/09/2024  19:43:39,Produtos Eletrônicos,5.0,Marketplace
05/07/2025  20:32:02,Casa & Cozinha,170.35,Marketplace
14/09/2024  04:56:16,Beleza,280.15,Loja Virtual
28/05/2024  21:46:43,Calçados,166.7,Atacado
31/07/2025  12:38:36,Beleza,207.01,Marketplace
12/01/2025  09:08:24,Esportes,204.76,Marketplace
17/05/2025  15:54:31,Esportes,440.12,Marketplace
04/05/2025  15:47:41,Produtos Eletrônicos,532.28,Marketplace
01/01/2025  19:41:10,Calçados,117.43,Loja Virtual
19/04/2025  14:09:20,Esportes,267.87,Atacado
08/01/2025  08:41:05,Acessórios,235.54,Atacado
21/12/2024  19:02:36,Beleza,190.89,Atacado
29/05/2025  13:28:02,Produtos Eletrônicos,192.49,Loja Virtual
15/05/2025  02:54:31,Calçados,148.54,Loja Virtual
21/07/2025  08:53:47,Roupas,89.14,Atacado
22/05/2024  17:10:04,Calçados,201.64,Loja Virtual
29/07/2024  16:02:42,Roupas,219.25,Atacado
05/02/2025  02:45:15,Roupas,72.27,Loja Virtual
29/03/2025  22:02:32,Casa & Cozinha,161.4,Atacado
03/03/2025  15:54:07,Roupas,5.0,Loja Virtual
22/01/2025  22:22:54,Produtos Eletrônicos,260.83,Atacado
19/06/2024  21:25:04,Acessórios,165.85,Atacado
14/04/2025  12:27:30,Calçados,476.41,Marketplace
10/09/2024  23:55:44,Beleza,302.17,Marketplace
30/12/2024  23:15:33,Acessórios,43.46,Atacado
29/04/2025  10:41:05,Acessórios,532.04,Loja Virtual
17/07/2024  16:39:10,Roupas,493.03,Loja Virtual
19/01/2025  04:36:54,Calçados,372.92,Loja Virtual
11/06/2024  13:20:42,Roupas,356.02,Loja Virtual
20/08/2024  22:27:10,Beleza,8.34,Loja Virtual
15/10/2024  03:43:13,Beleza,63.03,Atacado
12/09/2024  10:43:07,Calçados,55.31,Atacado
04/05/2024  07:24:36,Roupas,231.85,Atacado
26/05/2024  11:14:40,Acessórios,305.94,Atacado
24/04/2025  17:48:58,Acessórios,231.62,Atacado
04/09/2024  12:23:50,Roupas,286.94,Atacado
28/06/2025  21:27:53,Produtos Eletrônicos,462.72,Marketplace
02/07/2025  05:16:59,Acessórios,179.23,Atacado
27/02/2025  23:20:20,Calçados,101.95,Loja Virtual
09/05/2024  15:51:18,Beleza,244.96,Loja Virtual
03/09/2025  17:30:11,Acessórios,5.0,Loja Virtual
01/12/2024  23:29:45,Acessórios,233.76,Loja Virtual
30/08/2025  05:30:20,Roupas,262.17,Marketplace
26/07/2025  15:56:38,Produtos Eletrônicos,92.24,Atacado
14/05/2024  18:43:50,Acessórios,129.59,Marketplace
23/05/2025  22:39:06,Calçados,359.4,Atacado
09/03/2025  21:18:19,Acessórios,119.67,Marketplace
31/05/2024  11:06:43,Acessórios,257.12,Loja Virtual
04/05/2025  04:44:46,Produtos Eletrônicos,20.85,Marketplace
10/02/2024  11:57:59,Esportes,137.26,Marketplace
31/07/2024  19:55:09,Roupas,181.67,Marketplace
26/03/2024  19:57:14,Calçados,283.51,Marketplace
09/12/2024  12:23:07,Casa & Cozinha,5.0,Marketplace
14/04/2024  03:34:14,Beleza,76.35,Marketplace
17/10/2024  10:05:25,Beleza,164.94,Marketplace
22/07/2024  18:28:29,Esportes,80.24,Loja Virtual
01/09/2025  22:59:31,Esportes,107.76,Loja Virtual
10/06/2024  21:43:37,Calçados,153.81,Atacado
02/01/2024  21:14:49,Roupas,238.71,Marketplace
04/02/2024  03:47:35,Acessórios,119.72,Loja Virtual
17/01/2024  08:35:55,Produtos Eletrônicos,103.9,Atacado
19/07/2024  21:09:58,Roupas,398.05,Loja Virtual
28/06/2024  23:03:18,Casa & Cozinha,68.44,Loja Virtual
02/07/2025  07:48:31,Acessórios,93.94,Marketplace
09/04/2025  20:45:57,Beleza,347.94,Loja Virtual
19/09/2024  17:12:23,Casa & Cozinha,215.89,Loja Virtual
29/07/2025  23:46:42,Esportes,176.48,Loja Virtual
30/04/2024  08:11:37,Calçados,210.28,Atacado
05/03/2024  14:42:33,Casa & Cozinha,52.89,Atacado
19/10/2024  21:48:12,Acessórios,468.23,Atacado
21/05/2025  12:09:53,Esportes,5.0,Atacado
15/02/2025  09:29:16,Esportes,305.37,Marketplace
27/05/2025  02:50:38,Casa & Cozinha,268.81,Atacado
28/07/2024  03:32:49,Casa & Cozinha,177.22,Atacado
06/06/2025  13:34:34,Calçados,420.11,Marketplace
14/02/2024  17:00:07,Produtos Eletrônicos,354.98,Atacado
25/08/2025  03:07:58,Produtos Eletrônicos,184.18,Atacado
20/06/2025  21:19:31,Esportes,295.58,Atacado
19/08/2024  04:33:23,Calçados,115.12,Loja Virtual
11/04/2025  08:40:20,Esportes,423.9,Loja Virtual
31/12/2024  18:50:15,Roupas,480.77,Loja Virtual
04/02/2025  00:03:53,Esportes,487.13,Marketplace
09/04/2025  13:25:24,Beleza,262.96,Marketplace
28/10/2024  02:33:28,Casa & Cozinha,239.72,Atacado
29/07/2025  04:28:10,Acessórios,244.64,Marketplace
07/01/2024  22:41:44,Casa & Cozinha,162.54,Loja Virtual
27/10/2024  17:57:32,Acessórios,64.02,Atacado
19/08/2025  03:20:23,Casa & Cozinha,56.25,Loja Virtual
09/04/2024  10:07:49,Calçados,234.63,Atacado
17/09/2024  01:02:02,Acessórios,291.3,Atacado
03/07/2025  07:24:24,Acessórios,612.75,Marketplace
23/08/2024  02:35:34,Roupas,160.15,Loja Virtual
31/07/2025  02:13:28,Casa & Cozinha,354.22,Loja Virtual
31/07/2024  20:44:42,Calçados,5.0,Marketplace
11/04/2024  13:44:31,Roupas,308.74,Atacado
29/12/2024  17:38:40,Produtos Eletrônicos,224.05,Marketplace
29/09/2024  09:31:01,Produtos Eletrônicos,161.77,Loja Virtual
02/03/2024  06:53:26,Calçados,241.58,Atacado
12/04/2025  08:37:18,Calçados,477.75,Marketplace
20/02/2024  23:09:59,Acessórios,241.77,Marketplace
06/02/2024  14:53:34,Beleza,436.46,Loja Virtual
02/04/2025  17:12:46,Roupas,269.81,Marketplace
08/11/2024  12:36:53,Acessórios,5.0,Loja Virtual
19/01/2025  07:33:43,Calçados,368.5,Marketplace
03/08/2024  21:40:25,Roupas,88.04,Atacado
01/05/2024  19:56:35,Roupas,89.13,Atacado
20/01/2024  02:24:24,Casa & Cozinha,260.11,Loja Virtual
17/06/2025  07:11:33,Produtos Eletrônicos,152.39,Atacado
19/09/2024  10:32:53,Casa & Cozinha,207.69,Atacado
18/11/2024  10:49:18,Calçados,331.71,Loja Virtual
10/03/2025  21:40:38,Calçados,239.01,Marketplace
09/12/2024  21:09:45,Calçados,263.86,Loja Virtual
29/04/2025  10:48:53,Casa & Cozinha,206.08,Marketplace
26/07/2024  10:45:05,Casa & Cozinha,278.71,Atacado
10/04/2025  09:43:06,Calçados,291.61,Marketplace
20/07/2025  21:32:16,Acessórios,5.0,Atacado
27/06/2024  02:05:27,Produtos Eletrônicos,67.92,Atacado
31/03/2024  22:01:54,Esportes,325.09,Atacado
11/06/2024  14:25:26,Beleza,91.65,Marketplace
26/05/2024  03:29:04,Acessórios,100.37,Marketplace
20/09/2025  15:12:20,Produtos Eletrônicos,174.64,Marketplace
13/01/2024  03:22:54,Roupas,124.88,Atacado
04/01/2025  00:13:30,Produtos Eletrônicos,27.03,Marketplace
27/02/2025  12:04:37,Casa & Cozinha,5.0,Marketplace
28/03/2024  13:34:47,Beleza,5.0,Atacado
16/12/2024  03:18:26,Produtos Eletrônicos,170.56,Marketplace
15/01/2024  20:53:23,Acessórios,5.0,Loja Virtual
02/06/2024  21:05:17,Calçados,196.96,Atacado
09/02/2024  05:47:28,Casa & Cozinha,215.53,Atacado
04/03/2025  00:13:10,Beleza,109.75,Loja Virtual
25/07/2024  12:32:33,Calçados,448.18,Marketplace
08/09/2025  12:49:28,Acessórios,435.39,Atacado
17/09/2024  14:15:13,Casa & Cozinha,54.79,Loja Virtual
04/04/2025  21:24:33,Roupas,122.58,Loja Virtual
18/11/2024  09:01:32,Esportes,209.47,Atacado
06/08/2025  17:16:15,Roupas,204.51,Loja Virtual
27/08/2025  08:15:18,Produtos Eletrônicos,23.46,Loja Virtual
24/01/2025  12:22:27,Roupas,150.53,Marketplace
06/09/2024  16:40:46,Casa & Cozinha,6.24,Loja Virtual
21/08/2024  08:15:07,Produtos Eletrônicos,107.87,Atacado
03/08/2024  21:54:20,Beleza,463.19,Loja Virtual
