Data;Categoria;Receita;Canal de Venda
03/02/2025 02:11;Assinaturas;377075;Marketplace C
03/02/2025 20:05;Vendas Presencial;461777;Marketplace A
04/02/2025 00:09;Marketplace;306851;Site SP
04/02/2025 18:31;Marketplace;471916;Marketplace C
06/02/2025 02:17;Marketplace;505942;Marketplace C
07/02/2025 19:38;Vendas Presencial;444028;Loja Física SP
11/02/2025 13:57;Serviços;344126;Site SP
12/02/2025 16:54;Marketplace;365567;Marketplace C
13/02/2025 13:54;Vendas Presencial;297359;Loja Física SP
15/02/2025 04:21;Marketplace;296116;Loja Física SP
16/02/2025 03:29;Vendas Presencial;460026;Marketplace C
16/02/2025 08:48;Assinaturas;446944;Marketplace A
17/02/2025 04:01;Assinaturas;31926;Loja Física SP
19/02/2025 01:18;Vendas Presencial;310448;Loja Física SP
19/02/2025 18:02;Assinaturas;526316;Site SP
25/02/2025 09:25;Vendas Presencial;519428;Marketplace C
25/02/2025 12:46;Vendas Presencial;474295;Site SP
26/02/2025 21:41;Vendas Presencial;531891;Marketplace C
01/03/2025 19:45;Vendas Online;525187;Loja Física SP
01/03/2025 23:46;Assinaturas;452757;Marketplace C
02/03/2025 00:01;Marketplace;333575;Marketplace C
04/03/2025 22:51;Serviços;536901;Site SP
05/03/2025 20:24;Vendas Presencial;306773;Loja Física SP
06/03/2025 07:41;Vendas Presencial;491231;Marketplace C
07/03/2025 17:53;Assinaturas;384205;Marketplace C
07/03/2025 19:41;Vendas Online;427084;Loja Física SP
09/03/2025 05:05;Assinaturas;348917;Marketplace C
11/03/2025 05:36;Vendas Presencial;489097;Loja Física SP
14/03/2025 00:40;Serviços;40296;Marketplace A
14/03/2025 02:31;Vendas Online;359868;Marketplace A
21/03/2025 18:50;Marketplace;371764;Marketplace A
21/03/2025 18:55;Vendas Online;49056;Loja Física SP
22/03/2025 01:17;Vendas Presencial;533891;Site SP
29/03/2025 10:33;Assinaturas;510969;Marketplace A
29/03/2025 13:43;Vendas Online;509693;Loja Física SP
30/03/2025 06:25;Assinaturas;456562;Site SP
30/03/2025 19:07;Vendas Presencial;414965;Marketplace C
31/03/2025 10:13;Vendas Online;493741;Site SP
01/04/2025 14:11;Vendas Online;406395;Loja Física SP
02/04/2025 14:17;Vendas Online;626163;Site SP
03/04/2025 08:27;Marketplace;453597;Site SP
03/04/2025 15:03;Vendas Online;396766;Marketplace A
05/04/2025 12:32;Serviços;665046;Marketplace C
05/04/2025 14:56;Vendas Online;418031;Marketplace A
07/04/2025 18:48;Serviços;383992;Marketplace C
10/04/2025 06:25;Serviços;702174;Marketplace C
14/04/2025 20:28;Vendas Online;710649;Marketplace A
15/04/2025 12:12;Vendas Online;695497;Marketplace C
15/04/2025 19:32;Assinaturas;647398;Marketplace A
19/04/2025 15:42;Marketplace;690841;Marketplace C
21/04/2025 12:46;Assinaturas;674299;Marketplace A
22/04/2025 16:28;Marketplace;521742;Site SP
22/04/2025 20:47;Vendas Presencial;637561;Site SP
25/04/2025 09:45;Marketplace;449945;Marketplace A
25/04/2025 09:45;Vendas Presencial;47482;Site SP
25/04/2025 23:30;Vendas Online;667232;Marketplace C
30/04/2025 04:14;Marketplace;576055;Loja Física SP
30/04/2025 17:05;Assinaturas;402297;Marketplace A
02/05/2025 08:53;Vendas Online;403071;Marketplace C
02/05/2025 12:08;Vendas Online;663755;Loja Física SP
03/05/2025 04:39;Marketplace;415145;Marketplace A
05/05/2025 07:57;Vendas Presencial;424423;Marketplace C
05/05/2025 19:56;Serviços;681866;Site SP
08/05/2025 06:06;Vendas Online;516995;Loja Física SP
13/05/2025 01:59;Marketplace;418708;Loja Física SP
14/05/2025 04:40;Vendas Presencial;387808;Marketplace A
15/05/2025 00:58;Vendas Online;565075;Loja Física SP
15/05/2025 11:27;Assinaturas;679416;Loja Física SP
16/05/2025 05:52;Serviços;630662;Marketplace C
17/05/2025 14:44;Serviços;669805;Marketplace C
19/05/2025 16:23;Serviços;50803;Marketplace C
20/05/2025 03:52;Serviços;625445;Loja Física SP
20/05/2025 22:12;Vendas Online;459031;Site SP
21/05/2025 09:46;Vendas Online;461742;Loja Física SP
23/05/2025 06:33;Serviços;501129;Loja Física SP
23/05/2025 10:55;Vendas Online;44229;Site SP
26/05/2025 16:29;Vendas Online;638438;Site SP
27/05/2025 19:43;Serviços;648866;Site SP
02/06/2025 10:22;Vendas Presencial;784581;Marketplace C
02/06/2025 12:49;Vendas Presencial;492542;Loja Física SP
03/06/2025 01:08;Vendas Presencial;720999;Marketplace C
03/06/2025 08:34;Assinaturas;612772;Marketplace C
03/06/2025 18:00;Assinaturas;745376;Site SP
04/06/2025 01:31;Vendas Presencial;814373;Marketplace C
04/06/2025 19:57;Marketplace;434644;Marketplace A
05/06/2025 19:25;Vendas Online;435849;Site SP
11/06/2025 13:58;Vendas Presencial;49407;Marketplace A
11/06/2025 22:34;Vendas Online;660547;Site SP
12/06/2025 13:45;Assinaturas;752861;Marketplace C
14/06/2025 15:19;Vendas Presencial;678284;Site SP
22/06/2025 21:47;Serviços;58317;Loja Física SP
23/06/2025 13:35;Vendas Online;774615;Loja Física SP
25/06/2025 17:18;Vendas Presencial;641615;Marketplace C
26/06/2025 00:55;Vendas Presencial;545508;Site SP
26/06/2025 01:22;Assinaturas;649376;Site SP
29/06/2025 07:28;Marketplace;740822;Marketplace C
29/06/2025 17:30;Marketplace;794677;Site SP
30/06/2025 01:01;Vendas Presencial;423519;Loja Física SP
01/07/2025 22:10;Vendas Presencial;339065;Loja Física SP
03/07/2025 11:35;Vendas Online;498723;Marketplace C
05/07/2025 00:37;Marketplace;398244;Loja Física SP
06/07/2025 03:26;Serviços;524348;Loja Física SP
08/07/2025 18:52;Vendas Presencial;59229;Marketplace A
13/07/2025 10:28;Serviços;361376;Marketplace C
14/07/2025 13:32;Serviços;60414;Loja Física SP
19/07/2025 09:58;Marketplace;501096;Marketplace A
21/07/2025 06:57;Assinaturas;493012;Site SP
21/07/2025 15:38;Assinaturas;591248;Loja Física SP
23/07/2025 07:28;Assinaturas;533015;Marketplace C
23/07/2025 09:07;Marketplace;543779;Site SP
24/07/2025 01:04;Marketplace;485989;Loja Física SP
24/07/2025 03:08;Vendas Online;465385;Loja Física SP
25/07/2025 13:43;Vendas Presencial;602479;Marketplace C
25/07/2025 15:44;Vendas Presencial;459751;Site SP
26/07/2025 09:21;Vendas Online;473379;Site SP
26/07/2025 11:14;Marketplace;347784;Site SP
29/07/2025 13:22;Assinaturas;568054;Marketplace A
30/07/2025 13:40;Assinaturas;501743;Marketplace C
01/08/2025 07:40;Vendas Presencial;708537;Site SP
01/08/2025 23:53;Serviços;449602;Marketplace A
02/08/2025 16:13;Serviços;651487;Marketplace A
03/08/2025 16:46;Assinaturas;641328;Site SP
04/08/2025 23:37;Assinaturas;613065;Marketplace A
05/08/2025 23:56;Vendas Online;78367;Site SP
06/08/2025 17:25;Vendas Presencial;416322;Marketplace C
07/08/2025 03:16;Serviços;54913;Loja Física SP
07/08/2025 17:46;Vendas Online;48627;Site SP
09/08/2025 23:07;Assinaturas;442077;Loja Física SP
13/08/2025 00:31;Assinaturas;538584;Marketplace C
13/08/2025 09:27;Vendas Presencial;708888;Loja Física SP
17/08/2025 23:01;Marketplace;406563;Loja Física SP
18/08/2025 08:30;Serviços;530855;Marketplace A
19/08/2025 00:25;Vendas Presencial;423423;Loja Física SP
25/08/2025 17:45;Assinaturas;703146;Marketplace A
26/08/2025 05:58;Marketplace;576383;Loja Física SP
26/08/2025 15:02;Marketplace;611571;Marketplace C
27/08/2025 19:54;Marketplace;776512;Loja Física SP
28/08/2025 00:48;Vendas Online;746787;Loja Física SP
04/09/2025 02:11;Vendas Online;354395;Marketplace A
04/09/2025 11:58;Serviços;549031;Site SP
06/09/2025 14:02;Serviços;615893;Marketplace A
07/09/2025 16:09;Marketplace;415501;Site SP
09/09/2025 17:22;Marketplace;508213;Loja Física SP
11/09/2025 18:40;Vendas Presencial;461802;Site SP
11/09/2025 21:54;Marketplace;704093;Marketplace A
12/09/2025 00:39;Vendas Presencial;588549;Marketplace A
13/09/2025 01:44;Marketplace;475121;Marketplace C
15/09/2025 20:45;Marketplace;427756;Site SP
19/09/2025 22:05;Assinaturas;537788;Site SP
20/09/2025 08:02;Marketplace;505863;Loja Física SP
20/09/2025 20:29;Vendas Presencial;481291;Loja Física SP
21/09/2025 01:36;Vendas Online;361331;Loja Física SP
22/09/2025 12:26;Vendas Online;487201;Site SP
23/09/2025 16:26;Vendas Online;356178;Marketplace C
24/09/2025 20:48;Vendas Online;516669;Site SP
28/09/2025 04:05;Vendas Online;609149;Site SP
28/09/2025 17:17;Vendas Presencial;549697;Site SP
29/09/2025 18:46;Serviços;683479;Site SP
