Data;Categoria;Receita;Canal de Venda
28/04/2024 11:06;Marketplace;24604;Marketplace B
28/04/2024 21:46;Assinaturas;181001;Marketplace B
02/05/2024 01:23;Marketplace;364418;Site MG
03/05/2024 10:06;Assinaturas;26645;Marketplace B
04/05/2024 04:16;Vendas Presencial;282001;Marketplace A
08/05/2024 22:28;Serviços;30314;Marketplace A
09/05/2024 23:54;Serviços;265168;Marketplace A
11/05/2024 02:37;Vendas Presencial;232361;Marketplace B
12/05/2024 11:58;Assinaturas;27764;Loja Física MG
12/05/2024 16:04;Assinaturas;32187;Loja Física MG
15/05/2024 18:35;Vendas Online;216446;Loja Física MG
16/05/2024 14:40;Marketplace;358311;Site MG
17/05/2024 04:03;Vendas Online;247315;Marketplace B
17/05/2024 20:07;Serviços;312974;Marketplace A
21/05/2024 02:39;Serviços;381872;Loja Física MG
23/05/2024 02:32;Vendas Presencial;316051;Site MG
25/05/2024 10:43;Vendas Online;260634;Marketplace B
25/05/2024 18:48;Assinaturas;203064;Marketplace B
25/05/2024 20:04;Assinaturas;221825;Loja Física MG
28/05/2024 20:20;Assinaturas;263517;Site MG
29/05/2024 11:22;Vendas Presencial;340046;Marketplace A
30/05/2024 18:41;Marketplace;366897;Loja Física MG
03/06/2024 10:42;Marketplace;386354;Loja Física MG
04/06/2024 00:47;Assinaturas;206062;Loja Física MG
04/06/2024 04:54;Assinaturas;37016;Marketplace A
05/06/2024 02:15;Marketplace;26042;Marketplace B
05/06/2024 19:43;Assinaturas;261517;Site MG
06/06/2024 15:44;Marketplace;235016;Marketplace B
07/06/2024 19:18;Assinaturas;255656;Marketplace A
09/06/2024 20:50;Vendas Online;356041;Loja Física MG
12/06/2024 11:28;Vendas Online;360871;Marketplace A
12/06/2024 16:51;Vendas Presencial;374862;Site MG
13/06/2024 18:02;Vendas Presencial;277942;Loja Física MG
15/06/2024 01:46;Marketplace;238855;Loja Física MG
17/06/2024 11:25;Marketplace;292886;Marketplace A
20/06/2024 05:34;Marketplace;341119;Site MG
20/06/2024 22:27;Assinaturas;206134;Marketplace B
21/06/2024 10:17;Marketplace;393752;Loja Física MG
26/06/2024 02:46;Vendas Online;225589;Loja Física MG
29/06/2024 12:47;Assinaturas;293906;Marketplace B
29/06/2024 22:28;Marketplace;208283;Marketplace B
30/06/2024 17:07;Marketplace;327375;Loja Física MG
02/07/2024 09:45;Marketplace;33982;Loja Física MG
04/07/2024 18:43;Assinaturas;343804;Loja Física MG
05/07/2024 03:39;Serviços;231884;Marketplace A
05/07/2024 21:15;Serviços;346546;Site MG
07/07/2024 00:28;Assinaturas;262063;Marketplace A
07/07/2024 07:17;Marketplace;368709;Marketplace A
09/07/2024 20:50;Serviços;390854;Marketplace A
11/07/2024 05:29;Serviços;300744;Marketplace B
11/07/2024 15:22;Marketplace;363514;Marketplace B
11/07/2024 21:07;Serviços;237272;Marketplace B
14/07/2024 22:13;Serviços;431806;Loja Física MG
18/07/2024 10:42;Serviços;440527;Loja Física MG
18/07/2024 11:43;Marketplace;31772;Loja Física MG
21/07/2024 08:47;Vendas Presencial;356488;Marketplace A
24/07/2024 01:37;Vendas Presencial;411468;Loja Física MG
26/07/2024 23:55;Vendas Online;236967;Loja Física MG
27/07/2024 11:49;Vendas Presencial;344352;Marketplace B
27/07/2024 17:17;Serviços;336409;Marketplace B
28/07/2024 23:46;Vendas Presencial;259973;Marketplace A
31/07/2024 09:49;Vendas Presencial;42028;Loja Física MG
01/08/2024 07:13;Vendas Online;278527;Site MG
02/08/2024 08:24;Serviços;20274;Site MG
06/08/2024 17:30;Vendas Presencial;227274;Marketplace B
08/08/2024 09:56;Serviços;236538;Marketplace A
12/08/2024 20:42;Serviços;279091;Marketplace B
13/08/2024 07:16;Marketplace;352961;Site MG
14/08/2024 09:17;Serviços;304881;Marketplace A
15/08/2024 19:43;Vendas Online;314785;Marketplace A
16/08/2024 06:55;Marketplace;25856;Marketplace B
18/08/2024 13:26;Serviços;23240;Marketplace A
21/08/2024 21:27;Assinaturas;28137;Site MG
23/08/2024 13:26;Marketplace;332183;Loja Física MG
24/08/2024 01:25;Vendas Presencial;222752;Marketplace A
24/08/2024 15:58;Serviços;343188;Marketplace A
25/08/2024 01:08;Marketplace;182815;Marketplace A
27/08/2024 23:36;Serviços;186324;Marketplace B
28/08/2024 02:12;Serviços;329654;Marketplace A
28/08/2024 22:09;Assinaturas;245246;Site MG
30/08/2024 14:54;Vendas Online;314268;Marketplace A
31/08/2024 00:13;Vendas Presencial;321743;Site MG
03/09/2024 14:38;Serviços;275803;Loja Física MG
03/09/2024 23:57;Vendas Presencial;362271;Marketplace A
04/09/2024 07:42;Marketplace;288997;Marketplace A
09/09/2024 07:46;Assinaturas;272437;Marketplace A
09/09/2024 13:19;Vendas Online;209325;Marketplace B
09/09/2024 15:09;Vendas Presencial;230431;Loja Física MG
09/09/2024 21:09;Assinaturas;332781;Loja Física MG
10/09/2024 10:38;Vendas Presencial;247266;Loja Física MG
11/09/2024 05:25;Marketplace;301711;Loja Física MG
11/09/2024 13:52;Serviços;235836;Marketplace A
11/09/2024 19:24;Marketplace;26442;Loja Física MG
12/09/2024 03:59;Vendas Presencial;293215;Marketplace A
15/09/2024 03:08;Vendas Online;283193;Loja Física MG
15/09/2024 09:53;Vendas Online;281943;Loja Física MG
18/09/2024 16:59;Assinaturas;288466;Site MG
19/09/2024 07:20;Marketplace;323763;Loja Física MG
22/09/2024 12:10;Marketplace;274189;Marketplace B
22/09/2024 15:08;Marketplace;227623;Marketplace A
22/09/2024 17:01;Assinaturas;213712;Marketplace A
26/09/2024 11:44;Serviços;269018;Site MG
01/10/2024 00:44;Vendas Online;203435;Loja Física MG
03/10/2024 11:42;Vendas Presencial;349762;Site MG
06/10/2024 08:05;Marketplace;281747;Marketplace B
08/10/2024 04:45;Vendas Presencial;28847;Loja Física MG
13/10/2024 14:04;Vendas Online;289525;Loja Física MG
13/10/2024 20:19;Vendas Presencial;27130;Loja Física MG
14/10/2024 01:17;Vendas Presencial;333397;Marketplace A
15/10/2024 00:27;Vendas Presencial;231569;Marketplace B
16/10/2024 02:08;Vendas Presencial;32518;Loja Física MG
16/10/2024 04:36;Marketplace;255849;Loja Física MG
16/10/2024 08:20;Marketplace;27450;Marketplace B
17/10/2024 23:17;Marketplace;319747;Loja Física MG
18/10/2024 18:08;Assinaturas;286069;Marketplace B
21/10/2024 02:45;Vendas Online;340403;Marketplace A
21/10/2024 14:01;Vendas Presencial;354528;Loja Física MG
23/10/2024 04:30;Vendas Presencial;313519;Loja Física MG
24/10/2024 14:40;Marketplace;323435;Site MG
26/10/2024 17:25;Assinaturas;281271;Marketplace A
29/10/2024 21:48;Vendas Online;209309;Site MG
31/10/2024 15:20;Vendas Online;324885;Site MG
01/11/2024 01:53;Vendas Presencial;384297;Marketplace A
01/11/2024 21:24;Marketplace;21057;Site MG
04/11/2024 14:06;Vendas Presencial;281275;Site MG
05/11/2024 18:06;Vendas Online;24973;Marketplace A
05/11/2024 22:17;Vendas Online;326688;Marketplace A
07/11/2024 10:09;Vendas Presencial;210238;Marketplace B
07/11/2024 12:23;Vendas Online;392157;Marketplace B
07/11/2024 16:15;Assinaturas;250827;Site MG
11/11/2024 14:17;Vendas Online;370308;Marketplace A
13/11/2024 16:03;Marketplace;294564;Marketplace B
14/11/2024 21:08;Marketplace;332513;Marketplace B
15/11/2024 14:20;Vendas Online;397013;Marketplace B
21/11/2024 12:04;Serviços;305822;Site MG
24/11/2024 02:37;Serviços;338994;Marketplace A
25/11/2024 06:28;Assinaturas;367774;Marketplace B
27/11/2024 05:01;Assinaturas;25758;Marketplace A
28/11/2024 03:05;Marketplace;260114;Site MG
28/11/2024 10:59;Assinaturas;311971;Marketplace B
29/11/2024 16:26;Marketplace;272394;Loja Física MG
30/11/2024 02:01;Vendas Presencial;407571;Loja Física MG
02/12/2024 03:21;Vendas Presencial;390688;Loja Física MG
02/12/2024 11:00;Vendas Online;417208;Marketplace B
03/12/2024 10:38;Assinaturas;377309;Site MG
03/12/2024 21:22;Serviços;271456;Loja Física MG
04/12/2024 00:13;Marketplace;293809;Site MG
04/12/2024 14:11;Vendas Presencial;390946;Marketplace A
05/12/2024 01:27;Assinaturas;479665;Marketplace A
06/12/2024 11:56;Marketplace;32723;Marketplace A
08/12/2024 08:36;Vendas Presencial;493195;Site MG
13/12/2024 18:35;Assinaturas;471055;Marketplace A
14/12/2024 20:10;Assinaturas;348407;Marketplace A
15/12/2024 01:16;Assinaturas;333246;Marketplace B
16/12/2024 03:19;Assinaturas;271332;Loja Física MG
16/12/2024 09:05;Vendas Online;437681;Marketplace A
16/12/2024 21:16;Serviços;466433;Loja Física MG
22/12/2024 09:19;Vendas Online;373874;Site MG
23/12/2024 17:46;Serviços;278336;Marketplace B
25/12/2024 18:14;Vendas Online;295691;Loja Física MG
27/12/2024 16:26;Assinaturas;347585;Marketplace A
27/12/2024 21:40;Assinaturas;426354;Marketplace A
03/01/2025 01:19;Assinaturas;369952;Marketplace B
04/01/2025 12:32;Marketplace;312547;Marketplace A
07/01/2025 10:26;Assinaturas;348148;Marketplace A
08/01/2025 07:46;Vendas Presencial;406439;Site MG
08/01/2025 22:56;Marketplace;274934;Marketplace A
11/01/2025 20:11;Vendas Online;41240;Site MG
11/01/2025 22:11;Vendas Online;31360;Loja Física MG
12/01/2025 07:47;Marketplace;423893;Loja Física MG
13/01/2025 13:30;Vendas Online;248627;Site MG
14/01/2025 01:55;Vendas Presencial;358349;Marketplace A
14/01/2025 21:08;Assinaturas;366609;Marketplace B
15/01/2025 03:30;Serviços;285428;Site MG
15/01/2025 08:13;Vendas Presencial;288686;Marketplace A
16/01/2025 02:08;Assinaturas;276297;Loja Física MG
16/01/2025 06:32;Assinaturas;364098;Marketplace B
18/01/2025 06:46;Vendas Online;35225;Marketplace B
25/01/2025 06:10;Assinaturas;33130;Site MG
25/01/2025 16:12;Vendas Online;331134;Marketplace A
26/01/2025 10:23;Serviços;38591;Marketplace B
31/01/2025 21:57;Vendas Online;336399;Marketplace A
01/02/2025 12:09;Vendas Online;33714;Marketplace A
04/02/2025 13:02;Serviços;251154;Site MG
06/02/2025 15:08;Assinaturas;292638;Site MG
07/02/2025 06:39;Marketplace;20556;Marketplace B
07/02/2025 14:52;Vendas Presencial;27276;Marketplace B
09/02/2025 19:12;Vendas Online;30992;Loja Física MG
13/02/2025 10:18;Vendas Presencial;321545;Marketplace A
13/02/2025 21:38;Marketplace;331052;Loja Física MG
14/02/2025 19:44;Serviços;255357;Marketplace B
14/02/2025 19:58;Vendas Presencial;299685;Marketplace B
16/02/2025 00:33;Vendas Online;340263;Loja Física MG
18/02/2025 16:23;Vendas Online;354034;Site MG
19/02/2025 18:42;Assinaturas;253829;Marketplace B
22/02/2025 04:45;Vendas Presencial;310728;Marketplace B
23/02/2025 03:48;Serviços;18772;Loja Física MG
23/02/2025 18:11;Vendas Presencial;24949;Site MG
25/02/2025 14:29;Serviços;341897;Marketplace A
27/02/2025 18:30;Serviços;345457;Marketplace A
27/02/2025 22:35;Marketplace;272072;Marketplace A
28/02/2025 13:51;Serviços;305999;Site MG
04/03/2025 05:42;Serviços;234753;Site MG
06/03/2025 00:20;Vendas Presencial;183301;Loja Física MG
06/03/2025 05:14;Marketplace;335271;Marketplace A
09/03/2025 11:08;Marketplace;339857;Loja Física MG
09/03/2025 23:56;Vendas Online;252719;Site MG
10/03/2025 21:04;Vendas Online;235311;Marketplace A
13/03/2025 07:57;Serviços;315686;Marketplace B
15/03/2025 14:22;Marketplace;206908;Loja Física MG
18/03/2025 03:11;Serviços;188852;Site MG
18/03/2025 17:30;Vendas Presencial;219358;Marketplace B
19/03/2025 18:23;Marketplace;354835;Loja Física MG
20/03/2025 21:19;Serviços;298738;Marketplace A
22/03/2025 20:15;Marketplace;356281;Site MG
24/03/2025 11:13;Serviços;325718;Marketplace A
24/03/2025 18:31;Marketplace;342071;Marketplace A
25/03/2025 18:13;Vendas Online;196711;Marketplace B
27/03/2025 08:54;Vendas Presencial;285102;Marketplace A
28/03/2025 17:29;Serviços;296219;Site MG
29/03/2025 00:54;Vendas Online;280535;Loja Física MG
29/03/2025 06:20;Assinaturas;338474;Marketplace B
06/04/2025 12:40;Vendas Online;265224;Marketplace A
07/04/2025 01:50;Serviços;264019;Marketplace A
08/04/2025 11:05;Vendas Online;337626;Loja Física MG
11/04/2025 03:51;Marketplace;315934;Marketplace B
12/04/2025 08:14;Vendas Presencial;30074;Loja Física MG
12/04/2025 21:25;Serviços;251509;Marketplace A
14/04/2025 16:06;Vendas Online;192912;Marketplace B
15/04/2025 00:12;Serviços;263094;Marketplace B
16/04/2025 19:27;Vendas Online;273227;Marketplace B
17/04/2025 00:47;Vendas Online;337068;Site MG
18/04/2025 09:46;Serviços;267424;Marketplace B
20/04/2025 05:43;Marketplace;199802;Marketplace A
21/04/2025 00:10;Marketplace;264279;Loja Física MG
23/04/2025 14:24;Assinaturas;189694;Marketplace A
23/04/2025 19:03;Vendas Presencial;204036;Loja Física MG
25/04/2025 10:49;Assinaturas;208455;Site MG
26/04/2025 10:51;Serviços;260382;Site MG
26/04/2025 22:10;Vendas Presencial;213801;Loja Física MG
30/04/2025 12:36;Marketplace;236994;Marketplace A
30/04/2025 12:39;Serviços;23688;Marketplace B
01/05/2025 00:33;Vendas Presencial;38014;Marketplace B
06/05/2025 03:18;Vendas Presencial;241289;Loja Física MG
07/05/2025 02:11;Marketplace;212821;Site MG
07/05/2025 10:01;Vendas Online;272789;Site MG
09/05/2025 02:27;Vendas Presencial;216671;Marketplace B
10/05/2025 00:49;Marketplace;206837;Marketplace A
10/05/2025 11:26;Vendas Presencial;215027;Marketplace B
10/05/2025 15:34;Assinaturas;289146;Loja Física MG
10/05/2025 20:47;Marketplace;317589;Loja Física MG
16/05/2025 17:14;Vendas Online;274202;Loja Física MG
17/05/2025 05:01;Marketplace;242324;Marketplace B
17/05/2025 20:40;Marketplace;237602;Marketplace B
18/05/2025 14:08;Serviços;342275;Marketplace A
19/05/2025 19:29;Serviços;343426;Loja Física MG
21/05/2025 14:39;Marketplace;379118;Loja Física MG
23/05/2025 23:41;Assinaturas;391763;Marketplace A
24/05/2025 09:28;Vendas Presencial;220815;Marketplace A
26/05/2025 00:35;Vendas Presencial;347586;Loja Física MG
28/05/2025 15:29;Serviços;245664;Marketplace B
29/05/2025 17:27;Vendas Presencial;299116;Marketplace A
02/06/2025 09:33;Marketplace;319071;Marketplace A
02/06/2025 23:51;Assinaturas;379101;Site MG
04/06/2025 01:29;Vendas Presencial;322174;Marketplace A
09/06/2025 09:05;Assinaturas;373041;Marketplace A
09/06/2025 11:56;Vendas Presencial;251676;Marketplace A
10/06/2025 07:13;Marketplace;268382;Site MG
11/06/2025 16:44;Vendas Presencial;304491;Site MG
15/06/2025 14:25;Vendas Online;284287;Marketplace B
16/06/2025 22:44;Vendas Online;332085;Marketplace B
20/06/2025 00:33;Marketplace;370013;Site MG
20/06/2025 07:36;Vendas Presencial;270787;Loja Física MG
20/06/2025 14:59;Marketplace;392744;Marketplace B
22/06/2025 23:25;Serviços;263666;Site MG
24/06/2025 02:46;Assinaturas;309147;Marketplace A
24/06/2025 20:54;Vendas Online;268723;Loja Física MG
25/06/2025 01:58;Marketplace;428634;Marketplace B
25/06/2025 17:59;Marketplace;347445;Marketplace B
25/06/2025 22:52;Serviços;398213;Marketplace A
28/06/2025 11:26;Assinaturas;34869;Marketplace B
29/06/2025 13:26;Vendas Online;26563;Marketplace A
03/07/2025 03:45;Marketplace;25827;Site MG
03/07/2025 08:20;Vendas Presencial;224841;Site MG
06/07/2025 13:18;Vendas Online;302454;Marketplace A
06/07/2025 18:57;Serviços;254396;Marketplace A
06/07/2025 22:03;Marketplace;22416;Marketplace B
07/07/2025 06:04;Assinaturas;292698;Loja Física MG
13/07/2025 01:38;Assinaturas;188136;Marketplace B
13/07/2025 09:49;Marketplace;269303;Loja Física MG
13/07/2025 13:20;Vendas Online;270235;Marketplace A
13/07/2025 17:24;Vendas Presencial;353035;Marketplace B
13/07/2025 19:47;Serviços;197926;Site MG
15/07/2025 18:57;Vendas Presencial;213384;Loja Física MG
15/07/2025 20:28;Serviços;217086;Site MG
17/07/2025 03:28;Vendas Online;326337;Marketplace A
17/07/2025 17:25;Vendas Online;207939;Loja Física MG
17/07/2025 20:03;Marketplace;338496;Loja Física MG
17/07/2025 22:24;Serviços;360989;Marketplace A
19/07/2025 21:55;Vendas Presencial;357576;Marketplace A
23/07/2025 10:55;Vendas Presencial;225692;Loja Física MG
24/07/2025 14:18;Vendas Presencial;306447;Site MG
02/08/2025 04:01;Vendas Online;444874;Site MG
04/08/2025 14:19;Assinaturas;393375;Loja Física MG
05/08/2025 22:51;Serviços;429672;Marketplace A
06/08/2025 02:19;Marketplace;418273;Loja Física MG
06/08/2025 08:07;Serviços;407574;Site MG
07/08/2025 06:18;Serviços;397683;Marketplace B
07/08/2025 17:22;Marketplace;262444;Marketplace B
08/08/2025 07:09;Serviços;349455;Marketplace B
10/08/2025 10:52;Serviços;395876;Site MG
12/08/2025 15:29;Vendas Presencial;387264;Marketplace B
13/08/2025 01:05;Assinaturas;384891;Marketplace A
13/08/2025 22:50;Marketplace;249537;Site MG
15/08/2025 01:06;Marketplace;273214;Site MG
15/08/2025 15:01;Assinaturas;443569;Site MG
19/08/2025 09:40;Vendas Presencial;441572;Marketplace B
23/08/2025 19:57;Assinaturas;260016;Marketplace B
25/08/2025 11:38;Vendas Presencial;365969;Site MG
25/08/2025 14:42;Marketplace;349749;Marketplace A
30/08/2025 11:25;Marketplace;230494;Marketplace B
30/08/2025 14:36;Vendas Online;334999;Loja Física MG
01/09/2025 19:05;Serviços;369966;Marketplace A
02/09/2025 20:16;Vendas Online;331079;Site MG
04/09/2025 17:40;Assinaturas;360298;Marketplace B
06/09/2025 14:25;Marketplace;251264;Loja Física MG
08/09/2025 15:11;Serviços;369334;Site MG
08/09/2025 23:18;Vendas Presencial;387763;Site MG
09/09/2025 04:33;Assinaturas;397751;Site MG
10/09/2025 14:24;Marketplace;279188;Site MG
11/09/2025 02:09;Vendas Presencial;288041;Loja Física MG
11/09/2025 08:17;Vendas Online;284354;Marketplace B
14/09/2025 03:33;Assinaturas;42593;Marketplace B
17/09/2025 10:43;Vendas Presencial;388312;Marketplace B
18/09/2025 00:43;Vendas Online;357627;Site MG
20/09/2025 20:07;Vendas Online;305437;Site MG
21/09/2025 18:25;Vendas Presencial;280282;Marketplace A
24/09/2025 17:14;Assinaturas;240124;Loja Física MG
24/09/2025 20:10;Serviços;229072;Marketplace B
25/09/2025 13:49;Vendas Presencial;387409;Loja Física MG
28/09/2025 19:08;Serviços;262096;Marketplace A
29/09/2025 03:44;Marketplace;397473;Marketplace B
