Data;Categoria;Receita;Canal de Venda
11/03/2024 23:26;Vendas Presencial;377531;Marketplace B
15/03/2024 07:20;Serviços;435541;Marketplace C
15/03/2024 09:07;Vendas Presencial;334967;Site RJ
18/03/2024 16:52;Vendas Online;391945;Marketplace B
19/03/2024 02:35;Vendas Online;431604;Marketplace B
19/03/2024 09:36;Serviços;421376;Site RJ
20/03/2024 20:12;Vendas Online;474857;Loja Física RJ
25/03/2024 02:55;Marketplace;348947;Marketplace C
26/03/2024 15:51;Serviços;470438;Site RJ
26/03/2024 16:54;Vendas Online;336822;Loja Física RJ
27/03/2024 08:29;Vendas Presencial;413492;Marketplace C
29/03/2024 14:47;Vendas Presencial;30869;Marketplace B
30/03/2024 16:23;Serviços;385981;Loja Física RJ
01/04/2024 04:40;Vendas Presencial;262217;Marketplace B
03/04/2024 11:27;Vendas Online;29866;Marketplace B
04/04/2024 07:29;Vendas Online;376153;Site RJ
04/04/2024 23:17;Serviços;386446;Marketplace C
06/04/2024 03:43;Serviços;370509;Marketplace B
07/04/2024 23:47;Serviços;303041;Marketplace B
11/04/2024 05:16;Assinaturas;406005;Loja Física RJ
13/04/2024 10:00;Assinaturas;352796;Loja Física RJ
13/04/2024 16:12;Vendas Presencial;402941;Site RJ
14/04/2024 11:42;Serviços;426478;Site RJ
15/04/2024 06:29;Marketplace;266122;Loja Física RJ
15/04/2024 13:35;Serviços;291293;Marketplace B
18/04/2024 07:44;Vendas Presencial;340549;Marketplace C
18/04/2024 22:18;Marketplace;291086;Marketplace C
19/04/2024 16:33;Serviços;398383;Marketplace C
22/04/2024 03:42;Marketplace;399968;Marketplace C
24/04/2024 12:40;Vendas Presencial;365957;Marketplace B
27/04/2024 22:09;Serviços;353302;Loja Física RJ
28/04/2024 11:12;Serviços;420506;Loja Física RJ
29/04/2024 08:48;Vendas Presencial;347688;Marketplace C
01/05/2024 09:15;Serviços;506113;Loja Física RJ
01/05/2024 15:14;Vendas Presencial;409864;Marketplace B
04/05/2024 16:45;Serviços;468897;Marketplace C
04/05/2024 19:14;Marketplace;565823;Marketplace B
07/05/2024 02:05;Serviços;510424;Loja Física RJ
12/05/2024 11:57;Vendas Presencial;580786;Marketplace C
13/05/2024 04:58;Vendas Online;389182;Marketplace C
14/05/2024 05:54;Serviços;535311;Loja Física RJ
15/05/2024 08:36;Vendas Online;503988;Loja Física RJ
18/05/2024 11:04;Vendas Presencial;392097;Marketplace C
20/05/2024 14:31;Assinaturas;462565;Site RJ
20/05/2024 18:05;Vendas Presencial;443803;Loja Física RJ
21/05/2024 18:56;Assinaturas;561954;Marketplace C
23/05/2024 11:51;Marketplace;520156;Loja Física RJ
25/05/2024 17:34;Assinaturas;326451;Site RJ
27/05/2024 01:15;Vendas Presencial;351616;Marketplace C
27/05/2024 14:26;Serviços;400348;Marketplace B
28/05/2024 08:09;Marketplace;485972;Marketplace C
28/05/2024 22:15;Serviços;329469;Marketplace B
29/05/2024 07:28;Vendas Presencial;374881;Marketplace B
01/06/2024 07:42;Marketplace;526384;Marketplace B
02/06/2024 12:13;Vendas Online;548674;Marketplace C
02/06/2024 21:55;Serviços;498735;Marketplace B
03/06/2024 22:13;Vendas Presencial;548643;Site RJ
04/06/2024 03:25;Vendas Presencial;403702;Site RJ
04/06/2024 14:11;Vendas Presencial;617286;Marketplace C
05/06/2024 04:38;Serviços;322737;Marketplace C
06/06/2024 17:20;Marketplace;475382;Loja Física RJ
09/06/2024 06:52;Assinaturas;588778;Marketplace C
10/06/2024 17:18;Serviços;324465;Marketplace C
13/06/2024 07:23;Assinaturas;473293;Site RJ
16/06/2024 15:06;Vendas Presencial;608579;Site RJ
17/06/2024 11:43;Vendas Online;404617;Marketplace B
18/06/2024 15:12;Serviços;368161;Site RJ
20/06/2024 00:40;Assinaturas;478014;Site RJ
21/06/2024 03:07;Assinaturas;538888;Site RJ
23/06/2024 00:26;Assinaturas;491858;Loja Física RJ
23/06/2024 14:08;Vendas Presencial;508423;Site RJ
29/06/2024 13:43;Marketplace;603186;Marketplace B
29/06/2024 20:47;Marketplace;404995;Loja Física RJ
04/07/2024 01:08;Assinaturas;375114;Loja Física RJ
04/07/2024 21:12;Marketplace;493741;Marketplace C
06/07/2024 04:39;Assinaturas;595329;Marketplace B
06/07/2024 17:35;Assinaturas;409503;Marketplace C
07/07/2024 16:17;Vendas Online;531207;Loja Física RJ
09/07/2024 14:27;Vendas Online;343463;Marketplace C
11/07/2024 05:03;Vendas Presencial;402159;Marketplace C
13/07/2024 15:10;Vendas Online;358774;Marketplace C
14/07/2024 22:21;Marketplace;504604;Marketplace C
18/07/2024 01:08;Serviços;592701;Site RJ
20/07/2024 18:26;Marketplace;459953;Marketplace C
23/07/2024 02:22;Assinaturas;570075;Site RJ
23/07/2024 07:07;Vendas Presencial;593009;Loja Física RJ
23/07/2024 12:21;Serviços;477794;Loja Física RJ
24/07/2024 18:01;Assinaturas;359215;Marketplace B
24/07/2024 21:29;Vendas Online;487018;Marketplace C
29/07/2024 00:31;Serviços;573949;Marketplace C
29/07/2024 10:05;Marketplace;424984;Site RJ
29/07/2024 15:24;Vendas Online;441274;Marketplace C
30/07/2024 14:37;Vendas Presencial;378234;Loja Física RJ
08/08/2024 12:27;Vendas Online;517602;Marketplace C
09/08/2024 06:09;Vendas Online;533921;Site RJ
10/08/2024 23:03;Vendas Presencial;49401;Marketplace C
11/08/2024 11:52;Assinaturas;321323;Marketplace B
11/08/2024 16:56;Assinaturas;374644;Marketplace B
12/08/2024 01:30;Vendas Presencial;409298;Site RJ
14/08/2024 07:13;Vendas Presencial;353776;Marketplace C
15/08/2024 04:28;Assinaturas;564377;Marketplace B
15/08/2024 08:12;Serviços;414478;Loja Física RJ
19/08/2024 10:44;Vendas Presencial;516599;Marketplace C
20/08/2024 10:05;Assinaturas;331851;Loja Física RJ
20/08/2024 14:48;Vendas Online;304504;Marketplace C
20/08/2024 23:17;Assinaturas;467001;Loja Física RJ
21/08/2024 15:50;Serviços;556617;Marketplace C
21/08/2024 20:48;Vendas Online;392276;Marketplace C
25/08/2024 06:50;Marketplace;482353;Marketplace B
26/08/2024 08:20;Marketplace;323494;Marketplace B
26/08/2024 20:36;Vendas Presencial;405674;Marketplace B
27/08/2024 07:31;Assinaturas;290137;Site RJ
27/08/2024 20:12;Serviços;367165;Site RJ
01/09/2024 18:57;Vendas Online;48302;Marketplace C
01/09/2024 21:17;Vendas Presencial;450595;Marketplace B
03/09/2024 12:43;Vendas Online;325842;Site RJ
10/09/2024 11:05;Marketplace;436507;Loja Física RJ
11/09/2024 11:41;Assinaturas;271799;Marketplace B
12/09/2024 09:09;Assinaturas;36950;Loja Física RJ
12/09/2024 13:05;Marketplace;253843;Marketplace B
14/09/2024 05:37;Marketplace;483249;Loja Física RJ
16/09/2024 13:53;Assinaturas;316001;Marketplace B
17/09/2024 03:36;Marketplace;317838;Marketplace B
18/09/2024 20:53;Vendas Presencial;467921;Marketplace B
18/09/2024 22:31;Vendas Presencial;480337;Site RJ
23/09/2024 09:46;Vendas Presencial;472318;Marketplace C
23/09/2024 14:51;Vendas Online;301471;Loja Física RJ
23/09/2024 18:30;Vendas Presencial;475111;Marketplace B
24/09/2024 17:34;Marketplace;257853;Marketplace C
27/09/2024 06:52;Assinaturas;395344;Site RJ
27/09/2024 13:56;Serviços;389755;Site RJ
27/09/2024 15:34;Marketplace;420883;Marketplace C
29/09/2024 01:21;Vendas Presencial;309013;Marketplace C
04/10/2024 16:42;Serviços;374338;Site RJ
05/10/2024 21:08;Serviços;482895;Marketplace B
08/10/2024 20:48;Marketplace;45859;Marketplace B
09/10/2024 12:17;Marketplace;378413;Marketplace C
10/10/2024 04:20;Vendas Presencial;388023;Loja Física RJ
16/10/2024 06:06;Assinaturas;555871;Site RJ
16/10/2024 10:05;Assinaturas;353962;Marketplace C
17/10/2024 15:24;Serviços;337666;Marketplace B
18/10/2024 16:39;Vendas Online;597095;Marketplace C
20/10/2024 00:26;Serviços;411483;Site RJ
20/10/2024 07:47;Vendas Presencial;395876;Loja Física RJ
20/10/2024 16:18;Vendas Online;520817;Loja Física RJ
20/10/2024 16:56;Vendas Presencial;471926;Marketplace B
22/10/2024 23:59;Assinaturas;597731;Loja Física RJ
23/10/2024 04:49;Vendas Online;383145;Marketplace C
26/10/2024 06:12;Assinaturas;524408;Loja Física RJ
27/10/2024 08:26;Assinaturas;421754;Site RJ
27/10/2024 17:38;Marketplace;568171;Loja Física RJ
28/10/2024 02:30;Vendas Online;666695;Marketplace B
28/10/2024 10:49;Vendas Online;356241;Marketplace B
01/11/2024 06:38;Vendas Online;569713;Site RJ
03/11/2024 22:58;Vendas Online;419677;Site RJ
05/11/2024 09:09;Assinaturas;40280;Marketplace C
05/11/2024 17:59;Vendas Presencial;53144;Site RJ
06/11/2024 01:30;Vendas Presencial;496606;Marketplace B
06/11/2024 20:38;Vendas Online;624964;Site RJ
07/11/2024 01:24;Vendas Online;648607;Marketplace B
09/11/2024 02:33;Marketplace;675251;Loja Física RJ
11/11/2024 05:49;Serviços;500257;Site RJ
13/11/2024 04:00;Assinaturas;598032;Loja Física RJ
15/11/2024 07:29;Vendas Online;480554;Marketplace B
17/11/2024 02:14;Vendas Online;53589;Site RJ
17/11/2024 16:57;Assinaturas;753506;Marketplace B
18/11/2024 15:27;Vendas Presencial;566152;Marketplace B
19/11/2024 20:50;Vendas Presencial;402254;Marketplace C
22/11/2024 12:35;Assinaturas;603459;Loja Física RJ
25/11/2024 03:17;Vendas Presencial;561361;Site RJ
25/11/2024 14:35;Marketplace;566574;Marketplace B
28/11/2024 05:14;Marketplace;619509;Marketplace B
28/11/2024 19:53;Serviços;456494;Marketplace C
02/12/2024 00:30;Vendas Online;61440;Marketplace B
02/12/2024 05:57;Marketplace;487298;Site RJ
02/12/2024 18:05;Serviços;636553;Site RJ
03/12/2024 01:37;Vendas Online;523103;Marketplace B
04/12/2024 08:37;Serviços;652172;Site RJ
05/12/2024 17:27;Vendas Online;549013;Marketplace B
07/12/2024 07:29;Vendas Presencial;77590;Site RJ
10/12/2024 11:43;Marketplace;509493;Site RJ
11/12/2024 05:38;Serviços;590582;Loja Física RJ
12/12/2024 03:19;Assinaturas;747197;Loja Física RJ
12/12/2024 16:19;Assinaturas;561687;Loja Física RJ
13/12/2024 10:42;Assinaturas;551395;Loja Física RJ
16/12/2024 19:14;Marketplace;414511;Site RJ
20/12/2024 08:10;Serviços;755414;Site RJ
26/12/2024 07:50;Marketplace;554649;Marketplace C
27/12/2024 06:50;Assinaturas;764186;Loja Física RJ
27/12/2024 19:18;Vendas Online;69613;Loja Física RJ
28/12/2024 02:06;Vendas Online;55403;Site RJ
28/12/2024 07:18;Serviços;665702;Marketplace B
30/12/2024 12:37;Assinaturas;755385;Loja Física RJ
01/01/2025 21:59;Marketplace;401544;Loja Física RJ
02/01/2025 14:12;Serviços;363058;Marketplace C
03/01/2025 16:23;Assinaturas;430416;Marketplace C
04/01/2025 19:51;Marketplace;40629;Marketplace B
05/01/2025 03:38;Serviços;245589;Site RJ
05/01/2025 10:10;Serviços;30080;Marketplace B
07/01/2025 05:12;Assinaturas;345117;Site RJ
10/01/2025 17:52;Marketplace;347526;Site RJ
11/01/2025 05:45;Vendas Presencial;403301;Site RJ
12/01/2025 03:06;Marketplace;244328;Marketplace C
13/01/2025 10:41;Vendas Presencial;333119;Site RJ
16/01/2025 20:22;Marketplace;337442;Loja Física RJ
19/01/2025 04:30;Serviços;264562;Marketplace C
24/01/2025 00:20;Assinaturas;305012;Site RJ
24/01/2025 07:53;Assinaturas;339762;Loja Física RJ
24/01/2025 09:26;Vendas Online;405789;Marketplace C
26/01/2025 13:06;Serviços;41272;Loja Física RJ
27/01/2025 12:09;Marketplace;228991;Loja Física RJ
28/01/2025 03:03;Vendas Presencial;281177;Marketplace C
29/01/2025 03:11;Vendas Presencial;239157;Site RJ
01/02/2025 13:44;Marketplace;34007;Loja Física RJ
02/02/2025 15:44;Serviços;275247;Marketplace B
03/02/2025 08:50;Serviços;366085;Marketplace B
03/02/2025 10:59;Serviços;35859;Site RJ
04/02/2025 12:30;Vendas Presencial;297315;Marketplace B
09/02/2025 00:58;Assinaturas;366467;Site RJ
09/02/2025 20:37;Assinaturas;283355;Marketplace B
11/02/2025 00:30;Vendas Presencial;244396;Site RJ
11/02/2025 01:54;Marketplace;307277;Loja Física RJ
14/02/2025 17:01;Vendas Online;421037;Site RJ
15/02/2025 13:34;Vendas Online;372704;Site RJ
17/02/2025 18:14;Serviços;423899;Marketplace C
19/02/2025 04:14;Vendas Online;399649;Marketplace B
22/02/2025 17:28;Vendas Presencial;38651;Marketplace B
22/02/2025 22:46;Assinaturas;244221;Marketplace B
23/02/2025 08:37;Assinaturas;451474;Marketplace C
24/02/2025 06:13;Vendas Online;430919;Site RJ
24/02/2025 09:46;Assinaturas;375386;Marketplace C
25/02/2025 07:34;Assinaturas;433486;Marketplace B
26/02/2025 13:56;Vendas Online;423613;Site RJ
05/03/2025 02:03;Vendas Online;368779;Site RJ
05/03/2025 21:04;Assinaturas;416022;Marketplace C
06/03/2025 11:48;Marketplace;391288;Site RJ
06/03/2025 12:50;Marketplace;491856;Marketplace C
07/03/2025 03:19;Marketplace;375825;Site RJ
10/03/2025 05:01;Assinaturas;365875;Marketplace B
12/03/2025 23:46;Serviços;340257;Loja Física RJ
14/03/2025 19:54;Serviços;29689;Loja Física RJ
15/03/2025 01:52;Marketplace;363519;Loja Física RJ
16/03/2025 07:33;Assinaturas;448799;Marketplace B
17/03/2025 20:04;Marketplace;452986;Marketplace B
18/03/2025 21:11;Vendas Presencial;404484;Site RJ
20/03/2025 11:50;Serviços;373419;Marketplace B
21/03/2025 15:03;Vendas Presencial;473467;Marketplace B
21/03/2025 23:16;Vendas Presencial;403079;Loja Física RJ
22/03/2025 02:30;Marketplace;539301;Loja Física RJ
24/03/2025 05:33;Marketplace;462746;Loja Física RJ
26/03/2025 18:24;Vendas Online;303835;Site RJ
28/03/2025 12:16;Serviços;398308;Site RJ
29/03/2025 17:58;Vendas Online;397165;Marketplace C
02/04/2025 03:42;Assinaturas;35513;Site RJ
03/04/2025 16:18;Serviços;486503;Marketplace C
05/04/2025 12:40;Assinaturas;466502;Loja Física RJ
10/04/2025 17:46;Serviços;595727;Marketplace B
11/04/2025 18:06;Vendas Online;549586;Marketplace C
14/04/2025 01:13;Marketplace;452862;Site RJ
14/04/2025 19:44;Serviços;391322;Loja Física RJ
19/04/2025 12:40;Vendas Presencial;595359;Marketplace B
19/04/2025 19:50;Vendas Presencial;387239;Marketplace B
20/04/2025 01:32;Serviços;471757;Site RJ
23/04/2025 14:16;Vendas Presencial;55440;Loja Física RJ
25/04/2025 04:49;Assinaturas;334851;Site RJ
25/04/2025 06:21;Vendas Presencial;406864;Loja Física RJ
25/04/2025 19:36;Assinaturas;468555;Marketplace C
25/04/2025 19:45;Serviços;427473;Loja Física RJ
26/04/2025 09:18;Vendas Presencial;445753;Site RJ
27/04/2025 17:41;Serviços;570901;Loja Física RJ
28/04/2025 21:58;Serviços;545387;Marketplace B
29/04/2025 00:41;Vendas Presencial;538309;Marketplace B
29/04/2025 06:06;Vendas Presencial;58912;Marketplace C
03/05/2025 00:53;Vendas Online;471536;Loja Física RJ
03/05/2025 18:08;Serviços;353431;Loja Física RJ
08/05/2025 13:55;Vendas Presencial;554474;Marketplace B
12/05/2025 00:24;Vendas Presencial;309438;Site RJ
13/05/2025 18:09;Vendas Online;340642;Marketplace B
13/05/2025 21:59;Assinaturas;394556;Loja Física RJ
14/05/2025 00:21;Serviços;37404;Loja Física RJ
15/05/2025 19:02;Serviços;311447;Marketplace C
16/05/2025 17:06;Vendas Presencial;34442;Loja Física RJ
19/05/2025 17:21;Assinaturas;296622;Loja Física RJ
21/05/2025 06:16;Assinaturas;357523;Marketplace B
22/05/2025 05:05;Marketplace;563999;Site RJ
22/05/2025 05:11;Marketplace;360574;Marketplace C
23/05/2025 01:25;Assinaturas;426978;Marketplace B
24/05/2025 15:42;Vendas Presencial;303733;Marketplace B
25/05/2025 10:34;Vendas Online;349581;Marketplace C
29/05/2025 03:54;Vendas Presencial;527141;Marketplace C
29/05/2025 12:33;Vendas Presencial;557822;Site RJ
29/05/2025 18:34;Vendas Presencial;366606;Site RJ
31/05/2025 23:01;Serviços;322537;Loja Física RJ
01/06/2025 08:23;Vendas Presencial;480357;Marketplace C
01/06/2025 19:17;Vendas Presencial;417386;Site RJ
03/06/2025 07:08;Vendas Online;31200;Marketplace C
03/06/2025 22:27;Vendas Online;409626;Marketplace B
06/06/2025 16:08;Serviços;373436;Site RJ
08/06/2025 13:28;Marketplace;313683;Site RJ
10/06/2025 02:02;Marketplace;418241;Marketplace B
11/06/2025 15:02;Vendas Presencial;384951;Loja Física RJ
12/06/2025 10:50;Serviços;368458;Marketplace C
13/06/2025 05:56;Marketplace;445779;Loja Física RJ
14/06/2025 01:20;Serviços;357624;Loja Física RJ
15/06/2025 12:39;Vendas Online;294999;Loja Física RJ
18/06/2025 01:38;Vendas Presencial;428749;Loja Física RJ
24/06/2025 21:17;Marketplace;341013;Loja Física RJ
26/06/2025 09:23;Vendas Presencial;374146;Marketplace B
26/06/2025 14:34;Marketplace;292407;Marketplace C
28/06/2025 05:08;Marketplace;518081;Marketplace C
28/06/2025 10:04;Vendas Online;487189;Marketplace C
29/06/2025 06:52;Assinaturas;54281;Site RJ
30/06/2025 00:56;Vendas Online;373865;Marketplace B
02/07/2025 09:36;Assinaturas;419607;Loja Física RJ
02/07/2025 19:52;Vendas Online;346698;Loja Física RJ
03/07/2025 19:07;Assinaturas;304697;Site RJ
04/07/2025 03:24;Vendas Online;491853;Marketplace B
04/07/2025 14:04;Vendas Presencial;331025;Marketplace B
06/07/2025 03:55;Assinaturas;434363;Loja Física RJ
06/07/2025 07:40;Assinaturas;299916;Site RJ
08/07/2025 12:41;Serviços;575307;Marketplace C
09/07/2025 20:55;Serviços;307563;Marketplace B
15/07/2025 04:46;Serviços;438597;Loja Física RJ
15/07/2025 21:08;Vendas Online;528265;Site RJ
16/07/2025 02:13;Serviços;302711;Loja Física RJ
21/07/2025 04:46;Vendas Online;513727;Marketplace B
22/07/2025 00:05;Vendas Presencial;503549;Loja Física RJ
22/07/2025 06:44;Marketplace;329844;Marketplace C
25/07/2025 04:41;Vendas Presencial;504452;Marketplace C
26/07/2025 01:12;Marketplace;488704;Marketplace C
28/07/2025 23:36;Vendas Online;398003;Site RJ
30/07/2025 05:02;Serviços;427553;Site RJ
30/07/2025 07:12;Serviços;543666;Marketplace B
02/08/2025 00:47;Marketplace;392494;Marketplace B
02/08/2025 01:17;Assinaturas;457226;Loja Física RJ
03/08/2025 11:37;Serviços;352889;Marketplace B
04/08/2025 09:21;Serviços;412217;Site RJ
06/08/2025 06:47;Serviços;47261;Marketplace C
08/08/2025 07:53;Marketplace;476734;Loja Física RJ
10/08/2025 01:31;Serviços;445044;Marketplace C
18/08/2025 17:04;Serviços;367908;Marketplace C
19/08/2025 00:20;Vendas Online;29620;Marketplace C
19/08/2025 14:43;Assinaturas;436964;Loja Física RJ
19/08/2025 15:42;Vendas Online;418866;Marketplace C
20/08/2025 17:47;Vendas Online;39515;Loja Física RJ
21/08/2025 07:41;Vendas Presencial;443516;Loja Física RJ
25/08/2025 02:50;Vendas Online;355771;Loja Física RJ
26/08/2025 05:02;Serviços;383912;Site RJ
26/08/2025 18:19;Serviços;327971;Loja Física RJ
27/08/2025 04:44;Assinaturas;331701;Site RJ
27/08/2025 13:56;Assinaturas;250185;Marketplace B
30/08/2025 12:06;Vendas Presencial;284403;Loja Física RJ
30/08/2025 12:50;Serviços;491739;Loja Física RJ
02/09/2025 21:49;Marketplace;513345;Marketplace B
04/09/2025 03:39;Serviços;397037;Marketplace B
04/09/2025 07:13;Assinaturas;549853;Site RJ
09/09/2025 00:50;Assinaturas;422603;Loja Física RJ
09/09/2025 17:27;Serviços;535046;Marketplace B
10/09/2025 16:24;Marketplace;513697;Site RJ
11/09/2025 05:15;Marketplace;33262;Marketplace C
11/09/2025 10:37;Marketplace;504363;Site RJ
14/09/2025 10:41;Vendas Presencial;512587;Marketplace C
15/09/2025 08:26;Vendas Online;380121;Marketplace B
15/09/2025 17:09;Marketplace;310966;Site RJ
16/09/2025 04:16;Serviços;582096;Site RJ
18/09/2025 16:06;Marketplace;368024;Site RJ
18/09/2025 17:58;Vendas Online;474673;Loja Física RJ
20/09/2025 20:52;Vendas Presencial;471995;Loja Física RJ
23/09/2025 18:25;Serviços;463929;Loja Física RJ
25/09/2025 16:08;Marketplace;416678;Site RJ
27/09/2025 10:39;Assinaturas;355134;Loja Física RJ
28/09/2025 02:30;Assinaturas;460786;Site RJ
30/09/2025 05:23;Marketplace;432647;Marketplace C
